amount0In,amount0Out,amount1In,amount1Out,amountUSD,id,pair,sender,timestamp,to
0,5902.028932,5930.576125,0,5912.49796072341109139266171955853,0x7694294f5f0a0696226f164750cff2247c9ac2e224a15cead15b3ae7e48752ba-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x6cdc900324c935a2807ecc308f8ead1fcd62fe35,1618663934,0xbbc95e1eb6ee476e9cbb8112435e14b372563038
2193.457079,0,0,2184.671991,2189.632998602675814691616850787579,0x77110fc15e7999941a0af3212b816575ea10920cc8222db3ae613727f0c795b6-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618631904,0x745d30f1f428502696a818610201a0e6408c496a
0,2292.595555,2300,0,2295.599990482952210647654650888183,0x780e487d1c169080c922fa716e4d07ccc201ccdcfcd205dece4a9248e989b7b8-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0xdef1c0ded9bec7f1a1670819833240f027b25eff,1618702308,0xc6136ee4c911ed6b1cccaeee9065854435c0b5e0
0,20270.681739,20283.766864,0,20291.15432143133407934735840724198,0x782b2083a4691376ef2a88353df28f5f4f6ddb4130cb01c6ab5811c23fb725f8-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618687938,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a
54.097786,0,0,53.967679,54.0655912421029537931365194904406,0x782d08aa28e7ecb0d33eeae7b11b863d5329c4b98289d14b48d9e7ae4fe7457f-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618646087,0x96c8a91b7cd8896e6c8c70ed9c7d8b3a92f3cb78
11654.32131,0,0,11638.231421,11646.7743189584750052208938977213,0x790130b0ee8ee946e902d5b4d12d0e9df18e93043a5d22a0cb3f40ba3954ddbb-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618666581,0x51ba64b10dd3c2006cd06ccd97a26d6b08ba0eb7
0,110681.241774,111651.642685,0,111203.3275445967891352181888413951,0x79500547595f5fec0074e2de9d26e9c23081dbbb2bc11d29d342c4a15c32b191-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618619849,0x37c4e64941f0ca8be2eedf413cdf24590b2db582
0,1722.702611,1724.862432,0,1723.198142612292778943967121311614,0x799bf54c51a9b995f9764addb2eb991998384f7ab8fb8047619d014fb3b2a6d3-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618634594,0xa85f9eda5bcc576e9442f10b2104a340f95fe44f
1000,0,0,994.958537,997.343610251313873795246201466139,0x79a66ee917334afd6ac64d7915755464074d6840087146f08a04a475324182d7-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618691175,0xcfdbafa49461855157b2dc8c9abbffc7327d4197
0,15430.849184,15442.867909,0,15448.00257975057075153445568829409,0x79e74469f7b31a4cda21d298838716b4036a7a1446a0453b25baba5ddbca0ab1-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637056,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
1200,0,0,1196.501311,1198.802793541519704054877252909677,0x7a6abb17c90294b1ac6b4938423f3743a55a84f1880fd580bb76f001f8cf7be1-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618652945,0xfe49a00e24a4fe0d99c9d142caca14b672b5453d
0,8991.710047,8972.880335,0,8983.132756814548590000622738070145,0x7ac61bf394843de3c31bfa7d7106e5e60e5c45c0225b13738f5ed622b4508806-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x11111112542d85b3ef69ae05771c2dccff4faa26,1618690076,0x282a01eff8e2067f7e66f13f8cfa67b8f6a3881b
0,10013.546794,10055,0,10024.50573680257981986112886249858,0x7b1e45a5c65874bdaec7b8311de6ceafc0a3e3c6d75e735988d8e26be24fe0fa-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618674950,0x70fe733ad3a5989823581396ed9e4721277eec95
0,9983.303689,10000,0,9996.95179846899135813551272074245,0x7b6f79830d27ae58c86b8ac411272afed1c82e1182fbdd47c67bcfbb0b573865-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618645695,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
2108.644419,0,0,2097.861894,2104.307397300398665143612415248553,0x7b95130753ec6e2f746376ab6be1eec732b2c5a5e4b30d49a5b9ac3b763290a0-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618688382,0x6e1d1371c22221fb62755c991d9b3d0bae62dfe0
0,1990.413699,2000,0,1994.981055703427632336148564311722,0x7bb0790a84158389ad7de76ffabb8cdedaa695d6a2a46171b895b83845bb5ab4-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618648538,0xf3bc6f13bc030e7c294da2aad27b99807bc5f8fd
0,4964.67684,4980,0,4974.012985123930008693646057121655,0x7c34bc56aff8446af05c1153956710a7862c97bebfb7078df159bd097e3738fb-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618661303,0xedf1fa564a91a5664f172470c47450af17724757
0,4048.051999,4049.997789,0,4048.049411106193129346378577746728,0x7d61898ff7e33c62da385335c9a610bbd004c962231b6cd439c54a2299616411-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618692598,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a
0,3245.679642,3253.708314,0,3251.492454190591042190626525107465,0x7da6f6f5b5056d17b5d5e1ac9132a317bfb4803b9ebb39ed95f900a99e86579c-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618642835,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,2417.570606,2430,0,2422.411949341357774925623818577283,0x7dd1ec73d1a7e10d43374e59ff554b22ff19eb2a3127721bee38da073c8b68d5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618664239,0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4
501.32421,0,0,500,500.666246767435079035160268687302,0x7dfe764063100f7a8f5c76ca812b25fcd91fea93d76c130f1eca55974783bbf4-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618681643,0xb0893c512c776724a57328f9952504317fd88785
0,98.615713,99.303092,0,98.9799345926409429561519728207569,0x7e35d0e818671b218e65b37c6ce0eb83c36eeb73a8000cd6eac5cbbc33b590b3-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0xb3c9669a5706477a2b237d98edb9b57678926f04,1618657620,0x4e4122b16a7a50c54951b4830b49975563f9a022
0,5000.028743,5040,0,5022.4455634300151950057686932935,0x7edc5394ec52f29a9049db10d959316c912cc248c001b4d761644b2c396d891e-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618657057,0xabe2b5ec3b1104bf3628c3f9083fa1eb76b0eed4
0,5002.536065,5000,0,5001.650783418004548934988653445245,0x7ef5b0884d5e08fca7236c493d44a8e6039ea625d3109081a555502b518c4b0c-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618629770,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,829.041366,831.636993,0,830.3396707082572777066701055956985,0x7f94c8471e979c9845c01cc5e12a44fa8d5d58a97239ca88054a62a354056896-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618662988,0xe93dc496dbc669d7ee4f03b0eb0a10bb13a4b2a4
1687.763157,0,0,1679.782626,1683.32908651112253268311469428908,0x7f9711db671d1058d410dd6d84457401789476b4f9460cb465a58a4993d2e872-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618678152,0xa55a7ff5dbdd4c57313a04cc92a6f72db57c1d93
0,175.682536,176.236216,0,175.9072150650862202055616054246496,0x80ced6792eb4d00395103531c0dc5d080f4290be29219260c12adf02c23e37e7-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618663150,0xbe5c4e32ab7b8eddf6f9a78d7c54974bda0bb934
1910.84949,0,0,1904.271687,1907.437443122034977005647018372139,0x814947ae3a6d826545b7c016473757b2b341a129f469a99447fe5d3676e88a62-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618629111,0xf06371cfecd87065ec3aaf792252fe02305f0cb2
250,0,0,249.846138,249.9632473206651000739414912405581,0x818e8644fe23adeedce239ac684263571c8fc5c13a4de68cfaaf719ba7d73646-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618619734,0x72aa905654f3fdf8f0261533b8d133df9978bfc4
979.13936,0,0,975.747603,977.5685323284287165709747328388865,0x8222080403c8480c3b77e18f008e1c8035d7fcfafe234a9e1ae9203b9e2643c8-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618695332,0x22c0259870aac800347d8e20870b9ecf40665959
1161.236131,0,0,1156.462493,1158.589676763580594710870856019059,0x8226fa5dc364c779b14e48bc85e889450a1da6fdaae3b8c1b8e811f78968babe-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618622717,0x4183d4275f8ca80cb7088fa8ee7b85d44d1c1b38
0,983.342253,984.769978,0,984.74028888676487794683733249802,0x822ea99289092d3c3d5150269e56ead3fa180efa9835df95c654dc1f4a109bf2-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637326,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,576.212734,580,0,578.1257836887875444585930492425155,0x83612ccf309b71c6b1fc71efd7168fffd48c5c2cd7e21b057fd3c91d70461763-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618650901,0xf3bc6f13bc030e7c294da2aad27b99807bc5f8fd
743.286207,0,0,739.594502,741.2854823867570052784782192886295,0x8367f2cd8093e32f203c3da5c730138549d290479219e485c694c5efb384a6e1-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618691909,0x642ba8afe6e5ae593dfa7651bc913c25826e16f2
362.853692,0,0,361.746541,362.3120119001599830077833097975138,0x83caea2c2479af0ff03b4aa42bab4d6d23b5ace5c362810d77f857bcf825b22e-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618638622,0xdc43e671428b4e7b7848ea92cd8691ac1b80903c
21126.92485,0,0,21000,21074.07818115744690327475444242672,0x841c89a577b1bfe724e6d03dcccf97adfad218c57e35b6210e9a086dd9180282-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618629612,0x5ecbfffc770f841781a7547b86fe94d1a30d7c6f
700.782099,0,0,700,700.1584555830812118434899975036725,0x842382db0a41c5b91972e7c945ae3541341fa3942f8e6ae1c19ecd4f2d24f0de-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618672176,0xe76064237ef5e9c0aaeb35f4e5487456010977cc
2064.458835,0,0,2060.472669,2063.127756522552979947865535062389,0x861c00ed56da5c5fb8c94649a7c90c60210bf9ccefa019aec9921dc172d3e03d-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618639843,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852
10462.808663,0,0,10414.024808,10436.96324816390800773240236913422,0x8630f4eba3104d192d8ee91fdc61dd3fba2fc5ac229e606815a5c68785b5d4bb-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618691736,0xc6e1ae952074eedee681eaeb7c7a369877eb2a22
0,4959.935695,4980,0,4969.323586807530198306302251071189,0x8686e25c3e73c6a636a8b6e719420b8418190556f9316cba9a7355e08d9bc445-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679367,0xb76bcf6b873cbd749854a90d477e6fe1fcbe86a6
9055.022554,0,0,9038.718346,9041.462895550341634919205515445395,0x87fb1817d9c6d81e2d02e5aa9748d73f73b9bbf7b0073763f1caaf3639ada373-2,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679697,0xf06371cfecd87065ec3aaf792252fe02305f0cb2
0,20159.470016,20273.29583,0,20223.65275107171595235854831847933,0x88382efb8824b55c60001033fda7d25375f08b8bf33cb7f936c553cfee35e2d8-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618669457,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a
0,679.100177,680,0,679.6611444715604698454778272145165,0x892821f0440716e24cf86a181516b2f70203e4ac7c54a0f4d3e0bd3be74068b6-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618695828,0xb99c23a9a444ebeb0ce4a67f27dab8d4826b1108
10.28529,0,0,10.27774,10.2830095527515099522482685926445,0x8966a8b31666775d57a2b46038e302cbe1f4f8ccd4db3156b8b5d0c649c23caa-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618620315,0x8df6084e3b84a65ab9dd2325b5422e5debd8944a
0,5998.260153,6000,0,5999.200357755742157670981896210765,0x89ee5dac704fa51b8dcb8ed6ccd5433ebf3bdb98082ae919579c9b3acd745503-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618617964,0xedf1fa564a91a5664f172470c47450af17724757
965.059056,0,0,964.103973,964.222709021797252665098970350812,0x8a887a76b021152760aa8d72a58505f2d77676059398fd70a33f37a37becb6fa-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679314,0x754a51f865aa3830d39ad58bb9245799c3c0e5c1
0,199.099146,200,0,199.4451553959407998908850405923749,0x8af2af12cf4c472f07ce21381a425f89c992c9be91bf201e13dd12303809908c-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618658934,0xd402703fac5043e44ac0497966a456cb8e895007
55000,0,0,54591.011084,54804.66835829554890814293944021485,0x8b60d6b7813b0d2249c389908cdb216c09bc40822e1ef51ddeaedc5de6917693-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618689009,0x7a69a8399740fcb54a182957181a5fca675e1ef5
3421,0,0,3407.983793,3412.503652241607173744321674996714,0x8ba17754dac8273f95990488242a1aec870724e64fa6271806863f4d1bb873ed-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618631022,0xb4c471205e8c357e10bbecda80b6aefe9351f01b
0,6359.201856,6400,0,6383.703261118070885460077806082605,0x8c34965d71128c44fb7e8b291cbce51aa6efb705626d1da141c2a9ed3a2c7a58-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618655410,0xedf1fa564a91a5664f172470c47450af17724757
995.497005,0,0,996.971474,996.4625766521755450796837780312425,0x8c34eb08e38612c4031f10eab60d37173b9da0faa701fb49f559ec93bb7f20e1-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618650510,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852
10800,0,0,10772.752604,10785.8638824121481186701707436438,0x8cd8eec865381e60e88d2a92fc399bac68883e48595e4b2574beb842488dffbc-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618635082,0xe4e1eebf4e3bbeaae2c73dc10108ff02aa9854ca
0,14468.778973,14461.867561,0,14467.29524987457780280840301893477,0x8d10485bfa353880f9c4ddb27f5325d1c20c653910d48bdbc0dddc3ab11de680-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618686181,0x481c830edc1710e06e65c32bd7c05add5516985b
5000,0,0,4985.729337,4993.073818391586937161066372079868,0x8d104eba4090be6809efd26956a1cfebe988df086da2eba17282e3587efcc97c-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x11111112542d85b3ef69ae05771c2dccff4faa26,1618677207,0x2dc9d00da9542f91d5391be53ed1d58a04ec1c07
0,3997.255876,4006.807521,0,4000.363972865176420137502714319453,0x8e0bff677a5da04b2b9d301e5b090e221d0411ef5092657ce42aead501d18c96-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618662385,0x5baf3467f8ad5f3f25b92292984931f3db94a97b
0,20977.396584,21069.553694,0,21021.04783882291057054962070155874,0x8e594db582661f32a12e59b5007d7be0d4e9cb8a02f7479592ecca7d0eac35f5-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618680109,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a
0,331.480368,332.571703,0,332.0815804135551742628204475734113,0x8e6719a17c22164e865feddbf8746ddbd971921a4b7ea1aef616dace1317a6ab-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618660464,0x9d640080af7c81911d87632a7d09cc4ab6b133ac
5000,0,0,4979.531474,4986.446838449092492534073335142916,0x8f6da6b7ffd7935a5e1ed82496f86f1c5f26efa1bbdaea1fae4d91fa720494fe-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618624171,0x738726961dabef11514ec9b75e0665ee0050ebc4
34000,0,0,34010.775145,34031.93512949617203881763879514712,0x8f70d241199fb0efd14c5380af9b5feb16b127f6722a17b3e082fe275f33e218-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0xb3c9669a5706477a2b237d98edb9b57678926f04,1618670213,0xb3c9669a5706477a2b237d98edb9b57678926f04
0,1100.959749,1100,0,1101.427446641046035898328690208959,0x8fb3205240742793560b6097def9056a0193adbfc77f87b45dcc38c75c547458-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618636853,0x6591c4bcd6d7a1eb4e537da8b78676c1576ba244
0,19888.06506,19948.890629,0,19913.9574974328484259417311517842,0x90271f0b55e8d81636b37dd3cd3770151bf6179d4206d71a6e9d41f90f7e1b74-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618679000,0x85673c92f0f27a9c4d8c221f6bfefa33b716338a
3882.63031,0,0,3871.153748,3878.702155940025721653534436344606,0x9046fb017c1391fe6c42ec5840ebdca35c5d22dbdefbbbafd70fef92d1886b40-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618661214,0x04e5e85b18c9d783598a463d3e55a04e223b7d09
70400,0,0,70445.394367,70427.8759212511552542183285522068,0x9131f4e34304d20dc8e6fa3c3dcdbbe0d5b29c6f415cf9395caa3d3077f62f90-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x1c073d5045b1abb6924d5f0f8b2f667b1653a4c3,1618658733,0x1c073d5045b1abb6924d5f0f8b2f667b1653a4c3
2999.415337,0,0,2993.916426,2997.720309321844712176941810784199,0x914a9668b70e1eb39062fc6f3d1457752caaf33100288537be3cb28b25e2abde-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618684367,0x1cd926f3e12f7b6c2833fbe7277ac53d529a794e
8314.188708,0,0,8285.395814,8300.13308830929667881761137271141,0x92ddc226b123a921168631a36e233f89d741461e0dc376bdefec0e5eb64985dd-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618662222,0x8d48cd7b8f5e09375f44c1d40e3833202cb0c3ce
8698.066796,0,0,8640.414484,8675.926027921024477994390494354455,0x93131430ad147cc267c62b5b0b383aefa1395ef3d8772b4a4a5245c397bc093e-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618636798,0xcc054a242764fc180fe481a506f3196638505393
0,508.084132,510,0,509.011988641502597415806302096096,0x933c6395e86520db153c5cc39995ba4397ba5497b8ba8b8cdd1f2d1ee8dd0d47-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618675608,0x1b59237d0cff7b879f3a7c5045d30ba3e9518d3f
5014.189797,0,0,5000,5008.609495733764209290025204046205,0x93c7c2d161d2f9a82b2c6c8ea7ec298c85dee666d72b231433e3c51e9fb540a8-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618676399,0xc52325c6b167e9a58310bbb756c774291fcc0786
0,9789.670965,9831.892871,0,9814.23329843237373299910771089354,0x9448a64045f570c20df1b711935f2b863732140f5ad1931ea54f059388f792cb-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637661,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
0,106167.668462,105864.587691,0,106029.2724509983181563791755680635,0x946e88fd1b54a0089d8d97177eaee6fa4e3aaae09e1679165b54b69c98686a63-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x5af7f71c7747fb0eceb2eef115c3fa34dd4998d3,1618641926,0x5af7f71c7747fb0eceb2eef115c3fa34dd4998d3
0,181.762134,182,0,181.9884249124812972814124050644525,0x95123fbd6e3cee5ae3cd8d619b3290d1edf5d10f785ad1195ba9959838dd8e6d-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618642825,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
8217.424775,0,0,8200.717303,8209.665069092645622976312456905985,0x95b3e8607b52d62bfd60567fb2399f6ba3ea2b40bd878a79973b7a9cdb592a86-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618641315,0x7cb8943eb85a08b1909c8c057ff286eaf68c8252
0,9489.869469,9497.098003,0,9492.34432495425082030397607622109,0x95e05ed00899b8098965b09752514df193ee6e66049437abeb54b0252f76ea43-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618618177,0xd876bea7f5121a8e21459224e58aec6c933a16e9
0,119.429167,119.611,0,119.571927797130993725278562349497,0x969f84e8e58836ded54d24ae86edc9c04ea353cea6f945882d61b81f69c96c17-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618637472,0xb4e16d0168e52d35cacd2c6185b44281ec28c9dc
9859.281268,0,0,9839.442551,9845.96140901276929155650922707825,0x96c32e2fd222efa7e23a8dea8386c46616ec14a5ae8414eb355b7282d8723d54-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618684740,0x07aa86e87e3f077c541b26678adb19d1899aabe5
65746.139642,0,0,65428.108395,65584.6169195763677862453277820079,0x96c864988980ae2451ed5d2cb1e217c287825ea21c694b7ff002d45c53cbddff-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618635085,0xdc03ab7300f93779a4f1f389184de8497b697572
0,687.354541,690.69125,0,688.6268349368456617917433670094625,0x972e45823718167aef5a7dcb32f54e39cffb04951a3a632bcb1d34e5637caed3-1,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618672601,0x01f2c533bdb0e09ebfaeb85ac295c3b4d00feffe
0,6005.825576,6029.876114,0,6019.621585162010537552091176319875,0x979bd9b9a10d55d0307b3d72b0189f52a4fce093e7d2e4239e06064c5e1969b0-0,"{'token0': {'symbol': 'USDC'}, 'token1': {'symbol': 'USDT'}}",0x7a250d5630b4cf539739df2c5dacb4c659f2488d,1618641643,0xb43542e6b7c209f7da4b579792f67a1844546ce8
